uuid,Members,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:860
700ceb45-9032-4bbb-abb3-a6205742b647,,Fluphenazine,"Fluphenazine 25mg/ml inj, 1amp",Fluphenazine,"Fluphenazine 25mg/ml inj, 1amp",Drug,N/A,,
88fe794d-a911-47cb-a711-f14a46a5ecb4,,Folic Acid,Folic Acid 5mg tablet,Folic Acid,Folic Acid 5mg tablet,Drug,N/A,,
ed8c93ad-2e01-4fa6-84a4-d4b1b26c393c,,Frakidex,Frakidex 5g Eye Ointment,Frakidex,Frakidex 5g Eye Ointment,Drug,N/A,,
1081986a-b322-457d-83c1-54afb3687fda,,Framycetin,Framycetin Dexamethasone,Framycetin,Framycetin Dexamethasone,Drug,N/A,,
5f02cb0c-7de6-4499-9d0d-146640a04ff9,,Gabapentine,Gabapentine 300mg Caps,Gabapentine,Gabapentine 300mg Caps,Drug,N/A,,
dc792337-a867-46d5-beef-d19e5120b277,,Gentamycin+Dexamethasone,Gentamycin + Dexamethasone,Gentamycin+Dexamethasone,Gentamycin + Dexamethasone,Drug,N/A,,
a21af58d-2970-4b3e-a16b-7c1d22c7586c,,Gliclazide,Gliclazide 60mg Tablets,Gliclazide,Gliclazide 60mg Tablets,Drug,N/A,,
e50dac6a-05ea-4f61-a332-51af97dbe8ca,,Glimepiride,Glimepiride 4mg Tablet,Glimepiride,Glimepiride 4mg Tablet,Drug,N/A,,
034a00f1-b8d6-44b2-a8ee-4079ddb20a2e,,Glycerin,Glycerin Oil 100ml,Glycerin,Glycerin Oil 100ml,Drug,N/A,,
e9abe8c9-ce51-4149-a586-6496be8862ea,,Glycerin,Glycerin Supp 2g Child,Glycerin,Glycerin Supp 2g Child,Drug,N/A,,
de316164-c473-45b6-acdd-109affb332c8,,Glycerin,Glycerin Supp 4g Adult,Glycerin,Glycerin Supp 4g Adult,Drug,N/A,,
3607ea16-cf4d-42b1-ad70-8fc6830b63e8,,Haldol,Haldol 1mg PO,Haldol,Haldol 1mg PO,Drug,N/A,,
914a4039-70bf-4253-ad4b-8f43b1731496,,Haloperidol,Haloperidol decanoate inj (Haldol Decanoate),Haloperidol,Haloperidol decanoate inj (Haldol Decanoate),Drug,N/A,,
ba61a3a3-8e06-4194-b254-cfa24fdefe60,,Hydralazine,"Hydralazine 20mg/2ml, 1 vial",Hydralazine,"Hydralazine 20mg/2ml, 1 vial",Drug,N/A,,
b876d180-ccb5-445a-a191-693ca1a1159b,,Hydralazine,Hydralazine 25mg Tablets,Hydralazine,Hydralazine 25mg Tablets,Drug,N/A,,
e0e436ae-6da9-4693-a5c2-7e73198a3eb5,,Hydrocortisone,Hydrocortisone 1% Ointophth,Hydrocortisone,Hydrocortisone 1% Ointophth,Drug,N/A,,
412d2ef4-c30f-49e1-a9df-fff6c310d282,,Hydroxycarbamide,Hydroxycarbamide 500mg Tablets,Hydroxycarbamide,Hydroxycarbamide 500mg Tablets,Drug,N/A,,
2743564d-dcbd-44c3-8877-af89c06c21a2,,Hyoscine butylbromide,Hyoscine butylbromide 10mg,Hyoscine butylbromide,Hyoscine butylbromide 10mg,Drug,N/A,,
7fd80eb5-37e0-4025-8750-1c9a558bb91f,,Ibuprofen,Ibuprofen 200mg Tablets,Ibuprofen,Ibuprofen 200mg Tablets,Drug,N/A,,
76a3ae16-8612-44c0-b22d-c282e5ba4ef9,,Indomethacin,Indomethacin 0.1% eye drops 5ml,Indomethacin,Indomethacin 0.1% eye drops 5ml,Drug,N/A,,
d1cfd8b4-646b-4ce7-aedd-0b8fe86bfa79,,Ipratropium Bromide,Ipratropium Bromide 0.02mg/dos,Ipratropium Bromide,Ipratropium Bromide 0.02mg/dos,Drug,N/A,,
279e7d6a-35de-4155-bd98-1f2c3b3a37e3,,Iron Dextran,Iron Dextran 100mg/2ml inject,Iron Dextran,Iron Dextran 100mg/2ml inject,Drug,N/A,,
f054d6e8-4ed4-48f0-b05c-05ac00bca6ec,,Isosorbide dinitrate,Isosorbide dinitrate 5mg subli,Isosorbide dinitrate,Isosorbide dinitrate 5mg subli,Drug,N/A,,
35ad9505-d51e-4630-9bec-751319f2f134,,Ivermectin,"Ivermectin 3mg Tablet, 1 tab",Ivermectin,"Ivermectin 3mg Tablet, 1 tab",Drug,N/A,,
c1071084-743a-44a1-a626-df1f9ac0b4fd,,Shampooing,"Ketoconazole Shampoo, 100ml",Shampooing,"Ketoconazole Shampoo, 100ml",Drug,N/A,,
5924e229-833d-40b1-93d8-258c02562ce3,,Ketorolac,Ketorolac (tromethamineopthal),Ketorolac,Ketorolac (tromethamineopthal),Drug,N/A,,
233cd5d2-6712-4561-9332-de1a5b915def,,K-Y Jelly,"K-Y Jelly 82g, topical 1 tube",K-Y Jelly,"K-Y Jelly 82g, topical 1 tube",Drug,N/A,,
faad54a9-cfcd-43fa-932f-63e5a631e1ad,,Labetalol,Labetalol Hydrochloride 100mg/2ml inj,Labetalol,Labetalol Hydrochloride 100mg/2ml inj,Drug,N/A,,
82d39f0b-d4f7-445a-89bf-7b401d66de91,,Leucovorin,Leucovorin 50mg inj,Leucovorin,Leucovorin 50mg inj,Drug,N/A,,
fb0c3d58-a04e-4b08-9ba2-d735a44928b3,,Levocabastine Levoptha,Levocabastine Levoptha Eye gtt.,Levocabastine Levoptha,Levocabastine Levoptha Eye gtt.,Drug,N/A,,
c68e7393-75f7-437c-92e6-23582d849823,,Levonorgestrel,"Levonorgestrel 0.03mg, 1 cycle(Microlut)",Levonorgestrel,"Levonorgestrel 0.03mg, 1 cycle(Microlut)",Drug,N/A,,
b6cf128b-94b7-48b9-a6c6-672be3048300,,Liposic,Liposic gel,Liposic,Liposic gel,Drug,N/A,,
0c6bf0e8-9899-4d9f-992e-1bcfe07df578,,Lisinopril,Lisinopril 20mg Tablets,Lisinopril,Lisinopril 20mg Tablets,Drug,N/A,,
fe09deff-76e2-4395-961c-f11a8ab357c0,,Loratadine,Loratadine 10mg tab,Loratadine,Loratadine 10mg tab,Drug,N/A,,
6e3867c9-e401-41ee-9a32-60ed2c363b27,,Loratadine,Loratadine Oral Susp 5mg/5ml,Loratadine,Loratadine Oral Susp 5mg/5ml,Drug,N/A,,
c330f314-8ccc-4ce5-af52-dbdc4324a21e,,Lorazepam,Lorazepam 1mg (Ativan),Lorazepam,Lorazepam 1mg (Ativan),Drug,N/A,,
b5fc225c-cb9d-423e-a080-6ab647efdb8a,,Losartan,Losartan Potassium 50mg Tabs,Losartan,Losartan Potassium 50mg Tabs,Drug,N/A,,
a715c930-20da-42e3-ae17-e84bacbc66cf,,Lugol,"Lugol solution 5%, 100ml",Lugol,"Lugol solution 5%, 100ml",Drug,N/A,,
d53cbf61-1f95-4f33-85e5-3f283a34c189,,M Bismuth,M Bismuth 500mg/15ml,M Bismuth,M Bismuth 500mg/15ml,Drug,N/A,,
6f5d0162-466b-4719-b74b-15d6ab41494f,,M Expectorant,M Expectorant,M Expectorant,M Expectorant,Drug,N/A,,
fb274cad-909b-4007-a092-a87f293f9f78,,M Mag tris,M Mag Tris powder,M Mag tris,M Mag Tris powder,Drug,N/A,,
bfa33278-2439-461f-9cc3-109b1af4fb84,,Mag Tri/Al Hyd,Mag Tri/Al Hyd tablet,Mag Tri/Al Hyd,Mag Tri/Al Hyd tablet,Drug,N/A,,
131fbb2e-349c-4c4c-a61e-26a6a625a49c,,Maxidrol,"Maxidrol Eye Drops, 3ml",Maxidrol,"Maxidrol Eye Drops, 3ml",Drug,N/A,,
e6da7a74-372a-47cf-82a8-f2becee05501,,Maxidrol,MAXIDROL POM OPHT T/3.5g,Maxidrol,MAXIDROL POM OPHT T/3.5g,Drug,N/A,,
84866c6b-7c0c-48ad-91b6-e3fd9c008d2a,,Meningitis Vaccine,Meningitis Vaccine 1 dose,Meningitis Vaccine,Meningitis Vaccine 1 dose,Drug,N/A,,
f1d5d12b-c240-4722-8b70-b109e0dedf8e,,Menthol,Menthol 1.5% Cream,Menthol,Menthol 1.5% Cream,Drug,N/A,,
8dc6a87e-8196-4c30-a414-e27600de2d4e,,Metformin,Metformin 1g Tablets,Metformin,Metformin 1g Tablets,Drug,N/A,,
35c9f84f-a6af-4689-8666-3426be56c5e9,,Metformin,Metformin 500mg Tablets,Metformin,Metformin 500mg Tablets,Drug,N/A,,
4a1866d9-ae15-4838-9275-30770d8d1cfb,,Methotrexate,Methotrexate 1g Tabs,Methotrexate,Methotrexate 1g Tabs,Drug,N/A,,
c0fdd34f-fb97-477a-9a74-6955962e97b5,,Methotrexate,Methotrexate 500mg Tabs,Methotrexate,Methotrexate 500mg Tabs,Drug,N/A,,
546f3d04-e9e2-421d-9e79-2261e7cda67f,,Methycelulose,Methycelulose 1% Drops Ophth.,Methycelulose,Methycelulose 1% Drops Ophth.,Drug,N/A,,
f1f235ba-2628-4446-a702-4862da8793f0,,Metronidazole,"Metronidazole 0.5% IV, 100ml",Metronidazole,"Metronidazole 0.5% IV, 100ml",Drug,N/A,,
7043ff4a-8520-40d5-91a1-44b72cd52b5a,,Metronidazole Dilu,Metronidazole Dilu 200/250mg t,Metronidazole Dilu,Metronidazole Dilu 200/250mg t,Drug,N/A,,
8323e9af-0a9a-4232-be8e-47dbe05b36c1,,Metronidazole Dilu,Metronidazole Dilu 400/500mg t,Metronidazole Dilu,Metronidazole Dilu 400/500mg t,Drug,N/A,,
58d09011-dc58-4ed5-bf84-cfb5e5a0d405,,Miconizole Nitrate,Miconizole Nitrate 10mg Tabs,Miconizole Nitrate,Miconizole Nitrate 10mg Tabs,Drug,N/A,,
1ef208bc-7da7-459a-8a0e-b0c7ee16dfa8,,Miorel,Miorel 4mg tablet,Miorel,Miorel 4mg tablet,Drug,N/A,,
7f589916-a50b-4143-b1ca-4adc7b37a01a,,Misoprostol,Misoprostol 200mcg tablets,Misoprostol,Misoprostol 200mcg tablets,Drug,N/A,,
6ea23296-8c38-4d6e-a671-7635b885fdd9,,Mometasone Furoate,Mometasone Furoate 140 doses,Mometasone Furoate,Mometasone Furoate 140 doses,Drug,N/A,,
891a5436-80b6-4dfa-9d41-6181528099ef,,Mouth Wash Colgate,Mouth Wash Colgate 100ml,Mouth Wash Colgate,Mouth Wash Colgate 100ml,Drug,N/A,,
2a8e106e-b28f-48aa-a386-460cd199e4a9,,Mydriaticum,Mydriaticum 0.5% 10ml,Mydriaticum,Mydriaticum 0.5% 10ml,Drug,N/A,,
5c1c7390-4232-4694-a0a3-47a806bd0dff,,Naabak,Naabak 4.9% 5ml drop,Naabak,Naabak 4.9% 5ml drop,Drug,N/A,,
e47b41a0-5fe4-403a-a07f-3e4eec2736be,,NaCl,"NaCl 0.9% IV, 1000ml",NaCl,"NaCl 0.9% IV, 1000ml",Drug,N/A,,
be119327-1edc-4da8-a560-f436d627131c,,NaCl,"NaCl 0.9% IV, 250ml",NaCl,"NaCl 0.9% IV, 250ml",Drug,N/A,,
2e756e61-a591-4735-87ff-7bb9273029d4,,NaCl,"NaCl 0.9% IV, 500ml",NaCl,"NaCl 0.9% IV, 500ml",Drug,N/A,,
3bddbf96-396f-486d-8d9d-b5ed9a6c38e6,,Naloxone,Naloxone 100microgram injection,Naloxone,Naloxone 100microgram injection,Drug,N/A,,
2a06a661-31cd-4f5b-903b-2b7c651ff5de,,Natamycin,Natamycin 5% eye drops 3ml,Natamycin,Natamycin 5% eye drops 3ml,Drug,N/A,,
e6afb997-bbae-4f3e-b617-31aac4b0d7d3,,Natamycin,Natamycin eye Oint 1%,Natamycin,Natamycin eye Oint 1%,Drug,N/A,,
01ea1795-76b3-444a-8f80-b5dd3c331814,,Neo,Neo 0.5%/Hyd 1% Oint,Neo,Neo 0.5%/Hyd 1% Oint,Drug,N/A,,
a3b4a6ae-2a54-4265-93af-d9e0178720c9,,Neo,Neo 1%/Hyd 1.5%,Neo,Neo 1%/Hyd 1.5%,Drug,N/A,,
f5b56c88-7605-40f5-a21b-f5f9b9d88d89,,Neo/Hydro,Neo/Hydro Drops 0.5/1.5% Ophth,Neo/Hydro,Neo/Hydro Drops 0.5/1.5% Ophth,Drug,N/A,,
fe1c800c-9fbb-471e-9123-2de9ae845aeb,,Neo-codion - codein + sodium benzoate,"Neo-codion (enf, nourisson), - codein+ sodium benzoate syrup",Neo-codion - codein + sodium benzoate,"Neo-codion (enf, nourisson), - codein+ sodium benzoate syrup",Drug,N/A,,
65c9b20f-00fb-4d54-bf62-8fc9d59f8b40,,Neostigmine,Neostigmine Bromide 0.5mg/ml,Neostigmine,Neostigmine Bromide 0.5mg/ml,Drug,N/A,,
0210701a-8a95-42d2-a2ae-a126bf040b1b,,Nicardipine,Nicardipine tablet 20mg Loxen,Nicardipine,Nicardipine tablet 20mg Loxen,Drug,N/A,,
21df3bff-02f4-42e8-8b45-74f22700bb4d,,Norethisterone,Norethisterone 10mg tablet,Norethisterone,Norethisterone 10mg tablet,Drug,N/A,,
408cae1f-d59f-47b8-9da6-46c3ee3cf3dc,,Nystatin,Nystatin 100 000 U pessery,Nystatin,Nystatin 100 000 U pessery,Drug,N/A,,
f7407db2-db1c-47a1-b5a8-0371d824ee7d,,Oral Rehydration Salt,Oral Rehydration Salt (Plain),Oral Rehydration Salt,Oral Rehydration Salt (Plain),Drug,N/A,,
f9b22dfa-a04b-42bd-97d9-dbc6899463fa,,Oral Rehydration Salt with Zinc,Oral Rehydration Salt with Zinc,Oral Rehydration Salt with Zinc,Oral Rehydration Salt with Zinc,Drug,N/A,,
4b987258-0edd-4179-9d54-d90fbebaca4f,,Oxaliplatin,Oxaliplatin 100mg injection,Oxaliplatin,Oxaliplatin 100mg injection,Drug,N/A,,
ddfc5328-5c6c-4917-9350-60ffe22d8cb3,,Oxymetazoline,Oxymetazoline Aturgyl 0.5 Otic,Oxymetazoline,Oxymetazoline Aturgyl 0.5 Otic,Drug,N/A,,
5b9af139-f4f4-4625-b849-0b51c270da17,,Paidoterin,"Paidoterin susp, 100ml",Paidoterin,"Paidoterin susp, 100ml",Drug,N/A,,
b204c147-50d4-462d-9555-f5da441325f1,,Paracetamol,"Paracetamol 120 syrup, 100ml",Paracetamol,"Paracetamol 120 syrup, 100ml",Drug,N/A,,
5ac0a449-ae5c-4a7f-bcb0-6f9c25c59647,,Paracetamol,Paracetamol Supp 125mg,Paracetamol,Paracetamol Supp 125mg,Drug,N/A,,
30b71750-86b9-41c1-bcdd-190dcccbd79c,,Passedyl Sulfagaiacol,"Passedyl enf, Sulfagaiacol, Sodiume benzoate",Passedyl Sulfagaiacol,"Passedyl enf, Sulfagaiacol, Sodiume benzoate",Drug,N/A,,
0bac9250-454a-4144-a3b1-82c2bb7722ce,,Penicillin V,Penicillin V 250mg tablet,Penicillin V,Penicillin V 250mg tablet,Drug,N/A,,
15078da9-4357-4199-99f3-cb086fa25f55,,Permethrin,Permethrin 5% Cream,Permethrin,Permethrin 5% Cream,Drug,N/A,,
84990f06-d7be-4051-9878-0121bad7f680,,Phenylephrine,Phenylephrine 2.5% eye drop 5ml,Phenylephrine,Phenylephrine 2.5% eye drop 5ml,Drug,N/A,,
312b6dcc-5b38-4735-8c78-ce6d796f8e35,,Phenytoin,Phenytoin 100mg/2ml injection,Phenytoin,Phenytoin 100mg/2ml injection,Drug,N/A,,

ee00b64f-47ca-4918-81d7-02e06cef7c22,,Pilocarpine Nitrate,Pilocarpine Nitrate 0.5% Ophth,Pilocarpine Nitrate,Pilocarpine Nitrate 0.5% Ophth,Drug,N/A,,
63c71ff8-8d74-4a79-ab32-28417231286a,,Pilocarpine Nitrate,Pilocarpine Nitrate 4% Ophth 5ml,Pilocarpine Nitrate,Pilocarpine Nitrate 4% Ophth 5ml,Drug,N/A,,
f09a66f9-22f1-4ba6-a1d0-87e92b155c76,,Pilocarpinehydrochl,Pilocarpinehydrochl 2% eye,Pilocarpinehydrochl,Pilocarpinehydrochl 2% eye,Drug,N/A,,
bd5010c0-ecda-4cfe-85a8-518f7c2c469c,,Piperazine,"Piperazine powder, 5ml",Piperazine,"Piperazine powder, 5ml",Drug,N/A,,
a6b10962-6033-49d2-a56f-0b257b079a53,,Polyvidonelodi,Polyvidonelodi 0.5% 5ml Ophth,Polyvidonelodi,Polyvidonelodi 0.5% 5ml Ophth,Drug,N/A,,
59c53bd6-d71d-417f-aa5d-3d3cb6dbdec2,,Potassium CL,Potassium CL 600mg tablet,Potassium CL,Potassium CL 600mg tablet,Drug,N/A,,
092db4f0-84fc-4099-b74c-ddb10b591996,,Pred,Pred 1%/gent 0.3% eye drops 5ml,Pred,Pred 1%/gent 0.3% eye drops 5ml,Drug,N/A,,
833c5fc4-b0e2-4a55-9316-b0dc74f797d1,,Pred Sod phos,"Pred Sod Phos eye drops, 1%, 5ml",Pred Sod phos,"Pred Sod Phos eye drops, 1%, 5ml",Drug,N/A,,
55612732-6ceb-49e2-9e82-a58fcdda31f3,,Primalan,"Primalan 30mg syrup, 60ml",Primalan,"Primalan 30mg syrup, 60ml",Drug,N/A,,
b0bf6e4c-1292-4d6a-8557-1cce0e19d53d,,Pyrodistigmine,Pyrodistigmine 60mg,Pyrodistigmine,Pyrodistigmine 60mg,Drug,N/A,,
9590add3-1685-468f-b8c2-f9f87aaa0056,,Rabies Antiserum,Rabies Antiserum 300 IU/2ml,Rabies Antiserum,Rabies Antiserum 300 IU/2ml,Drug,N/A,,
db1bc4aa-c261-4791-8ed1-0432574ce927,,Ramipril,Ramipril 5mg Tablet,Ramipril,Ramipril 5mg Tablet,Drug,N/A,,
d3c9ef58-6b2d-43c3-90b6-a3b6ba06cce4,,Ranitidine,Ranitidine 300mg f/c,Ranitidine,Ranitidine 300mg f/c,Drug,N/A,,
b95115dc-fc34-44d7-9995-1851b329e26e,,Ranitidine,"Ranitidine, 50mg/2ml inj, vial",Ranitidine,"Ranitidine, 50mg/2ml inj, vial",Drug,N/A,,
dfe06aa8-bb09-424b-956b-5509380f3a3c,,Reserpine,Reserpine 0.25mg tablet,Reserpine,Reserpine 0.25mg tablet,Drug,N/A,,
4a6ae478-dcc7-4908-987c-c24c98e6a1df,,Risperidone,Risperidone 4mg tablets,Risperidone,Risperidone 4mg tablets,Drug,N/A,,
f7ac1d23-15ad-415b-a250-71335f2e28c9,,Salbutamol Steri-Neb,"Salbutamol Steri-Neb, soln",Salbutamol Steri-Neb,"Salbutamol Steri-Neb, soln",Drug,N/A,,
f24d8252-e236-4ac1-b569-e13a6f69d93f,,Secnidazole/Azithromycin/Fluconazole,Secnidazole/Azithromycin/Fluconazole,Secnidazole/Azithromycin/Fluconazole,Secnidazole/Azithromycin/Fluconazole,Drug,N/A,,
84440837-bca2-4c99-8109-02338d03c966,,Sildenafil,Sildenafil (Viagra) 50mg Tabs,Sildenafil,Sildenafil (Viagra) 50mg Tabs,Drug,N/A,,
1546ecea-0402-4f79-8c70-387420112b7c,,Silverdine,Silverdine 1% cream 50 g,Silverdine,Silverdine 1% cream 50 g,Drug,N/A,,
5c39ac19-affd-47fb-a14b-e14b78fcb942,,Simvastatin,Simvastatin 50mg Tablet,Simvastatin,Simvastatin 50mg Tablet,Drug,N/A,,
dae53ecb-f021-4678-90a6-f278d049eb3d,,Spasmo-apotel,Spasmo-apotel suppository,Spasmo-apotel,Spasmo-apotel suppository,Drug,N/A,,
41804064-8a81-4917-831e-018ea3395961,,Spiralide,Spiralide 3 MIU,Spiralide,Spiralide 3 MIU,Drug,N/A,,
b8bad943-7e8c-447d-a9f0-8d62d3818f74,,Sulfadoxine + Pyrimethamine,Sulfadoxine+Pyrimethamine 500,Sulfadoxine + Pyrimethamine,Sulfadoxine+Pyrimethamine 500,Drug,N/A,,
8165c1c3-57b1-47fe-857c-a894590cedca,,Sulphur,"Sulphur Cream, topical",Sulphur,"Sulphur Cream, topical",Drug,N/A,,
1b81c94d-7bff-4c9e-967b-76204aea58c6,,Sumatriptan,Sumatriptan succinate 50mg,Sumatriptan,Sumatriptan succinate 50mg,Drug,N/A,,
bd58e865-8a45-4fa0-a11e-7d3915bbd958,,Sustanon,Sustanon (Testosterone) 250mg,Sustanon,Sustanon (Testosterone) 250mg,Drug,N/A,,
ca19e6f3-ca87-4f51-9493-24772d61e560,,Synriam,Synriam (Arterolane/piperaquine 150/750 mg),Synriam,Synriam (Arterolane/piperaquine 150/750 mg),Drug,N/A,,
77a8ab58-aaac-4600-a59f-82610e14fbd3,,Tamoxifen,Tamoxifen 20mg tablets,Tamoxifen,Tamoxifen 20mg tablets,Drug,N/A,,
4c4ca1a2-9feb-41d0-9975-62b24f41f73d,,Terbinafine,"Terbinafine 1% Cream, 15g",Terbinafine,"Terbinafine 1% Cream, 15g",Drug,N/A,,
e76806c9-64e5-40c7-b438-3317b6b10bd4,,Terbinafine,Terbinafine 250mg,Terbinafine,Terbinafine 250mg,Drug,N/A,,
ca16d3c8-9685-4c36-99cf-d62a2376416d,,Tetanus,Tetanus Antitox 1 500 U inj,Tetanus,Tetanus Antitox 1 500 U inj,Drug,N/A,,
d369521e-13bb-4142-9551-c94e86105621,,Tetanus,Tetanus Toxoid Simgle dose Inj,Tetanus,Tetanus Toxoid Simgle dose Inj,Drug,N/A,,
64eb03b6-cecc-4a66-ae62-dc6bd76ac6b5,,Tetracaine,Tetracaine 1% drops 5ml Ophth,Tetracaine,Tetracaine 1% drops 5ml Ophth,Drug,N/A,,
abfb34ba-4bd5-4577-a5f1-2b273fd70c70,,Tetracaine,Tetracaine 5% drops 5ml Ophth,Tetracaine,Tetracaine 5% drops 5ml Ophth,Drug,N/A,,
7c7b384b-f604-442c-b525-2e8d759d08cf,,Timolol Chauvin,Timolol (Chauvin) 0.5%,Timolol Chauvin,Timolol (Chauvin) 0.5%,Drug,N/A,,
2d9693d0-1362-4626-9682-3b9a24afd364,,Timolol Batoptic,Timolol (Batoptic) 0.5% 5ml,Timolol Batoptic,Timolol (Batoptic) 0.5% 5ml,Drug,N/A,,
74d55787-498e-4b9e-8cca-65c2d2d196a1,,Timolol Normoptic,Timolol (Normoptic) 0.05% 5ml,Timolol Normoptic,Timolol (Normoptic) 0.05% 5ml,Drug,N/A,,
a710d3da-1eef-44a4-a48f-5ca963a9ceaa,,Timolol,"Timolol 0.5% eye drop, 10ml",Timolol,"Timolol 0.5% eye drop, 10ml",Drug,N/A,,
6f9f98a6-024e-4fe8-80c9-77df04f0dcb4,,Tramadol,Tramadol 100mg inj,Tramadol,Tramadol 100mg inj,Drug,N/A,,
803fe33e-ae24-4ef0-adef-744fbda45e2c,,Tranexamic Acid,Tranexamic Acid 500mg/5 ml IV,Tranexamic Acid,Tranexamic Acid 500mg/5 ml IV,Drug,N/A,,
2c85b3a5-bb5b-4406-ba19-3c1973fc650a,,Tranexamic Acid,Tranexamic Acid 500mg,Tranexamic Acid,Tranexamic Acid 500mg,Drug,N/A,,
e0b222ef-0004-4da2-9fac-913a9a990362,,Tranexamic Acid,"Tranexamic Acid500mg/5 ml,10 ml Oral",Tranexamic Acid,"Tranexamic Acid500mg/5 ml,10 ml Oral",Drug,N/A,,
1377bffe-d83d-4081-a9ab-19173ccd4110,,Triamcinolone,Triamcinolone 0.1% cream,Triamcinolone,Triamcinolone 0.1% cream,Drug,N/A,,
e820b243-a40b-4a2f-9513-d4c3f15d73d7,,Triamcinolone,Triamcinolone 40 IM/Loc Injecti,Triamcinolone,Triamcinolone 40 IM/Loc Injecti,Drug,N/A,,
8aa36605-6d34-4d36-9dbf-7a086fee7206,,Trifluridine,"Trifluridine 1% eye drops, 10ml",Trifluridine,"Trifluridine 1% eye drops, 10ml",Drug,N/A,,
92b4d1f3-a6ef-4a8c-89bb-852ec05c3b4e,,Tropicamide,"Tropicamide 1% eye drops, 5ml",Tropicamide,"Tropicamide 1% eye drops, 5ml",Drug,N/A,,
5309988b-f291-470d-b54b-54f578bfd86a,,Tropicamide/Phenylephrine,"Tropicamide/Phenylephrine eye drops 0.8%, 5ml",Tropicamide/Phenylephrine,"Tropicamide/Phenylephrine eye drops 0.8%, 5ml",Drug,N/A,,
e1a0255e-eedd-4c79-82e9-ff0ea29ebd75,,Ursodeoycholic,Ursodeoycholic Acid 250 mg Tabs,Ursodeoycholic,Ursodeoycholic Acid 250 mg Tabs,Drug,N/A,,
97c0565a-6c93-4fdb-9315-9ba88c925060,,Valsatan,Valsatan 160 mg Tablets,Valsatan,Valsatan 160 mg Tablets,Drug,N/A,,
6e583b91-f718-4b32-aba2-0a0369034405,,Vancomycin,"Vancomycin, 1g injection",Vancomycin,"Vancomycin, 1g injection",Drug,N/A,,
3af97e92-dcb0-40f1-a003-d508ce7d02a7,,Vildagliptin,Vildagliptin 50 mg Tablet,Vildagliptin,Vildagliptin 50 mg Tablet,Drug,N/A,,
36dae973-e87d-4984-a69e-b61c49a7b85c,,Vitamin B,Vitamiin B compound 2ml inj,Vitamin B,Vitamiin B compound 2ml inj,Drug,N/A,,
391618bc-9071-4224-b70c-a49c90cdd012,,Vitamin B12,"Vitamin B12,1000 mcg/1ml inj",Vitamin B12,"Vitamin B12,1000 mcg/1ml inj",Drug,N/A,,
28325ab4-561b-406e-a13b-c8629954edfa,,Vitamin C,"Vitamin C, 250mg",Vitamin C,"Vitamin C, 250mg",Drug,N/A,,
4e187650-bee1-4068-817b-bb3994f77a1e,,Vitamin C,"Vitamin C, 500mg",Vitamin C,"Vitamin C, 500mg",Drug,N/A,,
ef51ca3e-ee13-4ab0-9c5f-1d1e5059007b,,Vitamin D3,"Vitamin D3, 1.25 mg tablet",Vitamin D3,"Vitamin D3, 1.25 mg tablet",Drug,N/A,,
cf41ebc4-2718-4c9f-88ae-a43876ff0586,,Vitamin K3,Vitamin K3 1mg/1ml inj,Vitamin K3,Vitamin K3 1mg/1ml inj,Drug,N/A,,
6a79d037-036f-4d93-a607-3f603fded08e,,Vogalene metopimazine,Vogalene (metopimazine) suppository,Vogalene metopimazine,Vogalene (metopimazine) suppository,Drug,N/A,,
4d2d9501-4d5f-48c5-bde7-b9b56122a735,,Whitfield,Whitfield Ointment,Whitfield,Whitfield Ointment,Drug,N/A,,
2b973d7a-eec1-4c2a-b5f8-1edcbf001451,,Whitfield/Miconazole,Whitfield/Miconazole unit,Whitfield/Miconazole,Whitfield/Miconazole unit,Drug,N/A,,
070377bd-5d9c-4cf8-bc3a-d19a9fda7a6e,,Xalatan,Xalatan 0.005% eye drop 2.5 ml,Xalatan,Xalatan 0.005% eye drop 2.5 ml,Drug,N/A,,
7641576e-a217-4adc-a6dc-6e9861ce2e10,,Xola,Xola eye drops,Xola,Xola eye drops,Drug,N/A,,
cccf4014-c904-4a10-94fd-f95cb9e29e8a,,Xolamol,Xolamol eye drops,Xolamol,Xolamol eye drops,Drug,N/A,,
2978eea8-6ad5-4196-94b3-315193f8e3e6,,Amoxycillin,Amoxicillin 250mg Dispersable Tablet,Amoxycillin,Amoxicillin 250mg Dispersable Tablet,Drug,N/A,,
110cd09d-9fdf-4b49-befd-3b3ad65c3020,,Amoxycillin,Amoxycillin 250mg tablets,Amoxycillin,Amoxycillin 250mg tablets,Drug,N/A,,
aa8a0ca8-890e-4e0e-9c3e-457b20e0ca6f,,Dacarbazine,Dacarbacine 200mg inj,Dacarbazine,Dacarbacine 200mg inj,Drug,N/A,,
855a3861-e3a0-452c-bd27-12f61f698cf8,,Dexamethasone Sodium Phosphate,"Dexametasone Sodium, 0.1% 5ml",Dexamethasone Sodium Phosphate,"Dexametasone Sodium, 0.1% 5ml",Drug,N/A,,
b0464ebb-0471-449e-bd8a-37eb8bc7e81c,,Glucose (Dextrose),"Dextrose 10% IV, 250ml",Glucose (Dextrose),"Dextrose 10% IV, 250ml",Drug,N/A,,
b9f5bea8-65a3-4572-ada2-42f3374b2b2e,,Glucose (Dextrose),"Dextrose 5% IV, 1000ml",Glucose (Dextrose),"Dextrose 5% IV, 1000ml",Drug,N/A,,
